feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,file_name,cluster
0.48484332646896666,-0.044342770652922955,-0.9544265154560905,2.1039288621229972,-0.22455096592147977,0.7822468256627131,-0.6334072457160529,0.9636324987866492,-1.8021270931908666,0.8007691942385232,-0.702848907070375,1.4897495136096623,-1.685807669240295,-0.8492985036781584,-0.8867082995160636,-0.4298864338316729,-0.08689610623098935,-0.7793281879084555,-0.5787639665026825,-0.43504739406855386,-0.7210645023980309,-0.617532703481811,-0.8772209520429053,-0.5342770028991399,-0.43883301313820555,-0.5938917950013408,0.31520990177441954,-0.2828006383253027,0.7829302868816257,0.42850974259965086,-0.6126122828678421,0.7696998093314588,-1.1066978042199604,0.7980159128469224,-1.1520406611784466,0.7401500925282102,-0.6925705950250832,0.37606010698208125,-0.3030411095497427,-0.07153157483095535,-0.23636530938119518,0.3024131718563252,0.32500514035194217,-0.1833062602534996,-0.00010581259326295133,0.4600446810742932,0.34769436696689726,0.24181160976948843,-0.01476694236823221,0.11221483319492402,0.6995933115773814,0.3755430653574125,-0.11855904572343591,-0.6061744659765709,-0.20523888722446754,-0.5939515483361976,-0.074745939129762,-0.09040864305800474,-0.5813540452359525,-0.7909865641233644,-0.6817936187345636,-1.1643305112032292,-0.906044548119625,-0.21892948445600977,1.3286642248181462,-1.7849501865509247,-0.6998389046282386,-0.7986463555896245,-1.162598237216401,-0.7961602047046714,0.06069258198096573,-0.29407641644116533,-0.021472038841053476,-0.38117199650563327,-0.2820170427630767,-0.6154976500664341,-0.004921633249193234,-0.5041767120754507,-0.35035059224337245,-0.021472038841053476,-0.38117199650563327,0.024431050652497784,0.41682205150264656,-0.074745939129762,-0.09040864305800474,-0.49202796436820195,-0.5145348953427731,0.6220034978320688,0.3522085453383099,-0.051709695886979316,-0.213567259559722,0.9721765396336811,1.174532902009445,0.8444186875694031,0.5111598312909009,0.7942754691863702,1.5297497595807643,1.1121590145346372,2.2819932872688304,-0.9609050926409848,-0.3718276513331011,-1.1738739639184606,-0.7826627217176892,-0.4362206757106624,-0.7149169051592221,-0.7459944894846826,-0.7235278875512187,-0.600741314997578,-0.013052568667638624,-0.8890428858196985,0.967022580812536,0.3825337521346573,-0.671462745123042,-0.14895742125679917,0.18900753040515267,-0.9364774691236822,-0.3915861809864353,-0.9555309855356873,-0.8784986997506997,-0.7563811873216663,-1.0090780377021618,-0.8389367633215764,-0.7852729177786867,0.08672380267578333,-0.5075151044631466,-0.12931575645196822,0.027175597378237486,-0.5320033743540955,-0.1839329513946588,-0.30914020193850744,0.5969541621994585,-0.3009542512485993,m00003.wav,2
1.0755080200266147,-0.669990105278179,-0.887878011257467,1.720027989247837,-1.586106704960486,1.4831061358586197,-1.1316643195484144,1.1488060242687455,-0.9365604154026665,1.7766967934862419,-1.5635161345928124,2.141827070169422,-1.1480601385724838,-1.1795238849515655,-0.9328788371399728,-0.728567697303981,-0.7689180226208423,-0.9899622816920454,-0.8531583057832368,-0.5659108432987694,-0.7863260398692267,-0.7600979155555754,-0.8452284206824698,-0.7182377690395142,-0.5363201907587081,-0.832573514331847,0.445557755154723,-0.918052808263518,0.8948204605112601,0.5758888152509007,0.5510473746067316,-0.9659013871773697,-1.0309449268784512,1.7239702596827018,-0.1816357046264328,1.401849070064916,0.6261166476965102,1.1727119269376665,0.4622741862014563,-0.9863628068021653,-0.7247665357729447,-0.17552333682071697,-0.34686282033975824,-0.1691885264373513,-0.2978856269459909,0.3499592467942461,-0.17893921885891045,0.42797097767473347,0.10062502114284527,0.29051377383228416,0.707795056658508,-0.34432625979046944,0.6169908491208475,-0.6644357100506144,0.2936364567067037,-0.6351076339619679,-0.4004867133700899,-0.7264024463590335,-0.5468512622688656,-1.2289230791639152,-0.6246926232826842,-1.3571806892826352,-1.2367553377066298,-0.7778970214769365,1.496558032932541,-0.40533566064645626,-0.991889170154617,0.1296298888541647,-1.4106081446396206,-1.0472889691437695,-0.9729479575100825,2.2001556866135945,0.9407027316971733,0.44200905941931645,0.019190160482767865,-0.6804358320688407,0.948567925944159,-0.5464849329303861,0.6807350697691595,0.9407027316971733,0.44200905941931645,0.9278073001260705,-0.6945142293990039,-0.4004867133700899,-0.7264024463590335,0.8815320181638951,0.47401459802392115,1.1581607489752448,1.1091184419840936,2.8482388690649465,1.0143196004938118,0.15321666148299884,0.39823175873223593,0.5088253242844928,0.012989989771105603,0.31220132877948353,0.16249820353348793,-0.19798995873604422,-0.01627712177743401,0.11456043084176826,-0.5223548651302109,-0.8193133264232613,-0.5239972749992997,-0.8485760145205438,-0.5397094108608559,-0.6072445632499938,-1.0548062092918258,-0.894298533763183,-1.4492853955083638,-0.9458747904339604,-0.9117677348281409,0.18260817880729102,-0.00433106085692604,-0.23583971354984376,-0.7728384259760109,-1.7414249584788988,0.1889806582879374,-0.8334387633347543,-0.9179259038446986,-1.0635534104212425,-0.8320315173551942,-0.8355674180751437,-0.8701386530222371,-0.39506605060214156,0.47178172163270987,0.4260794184676388,1.4088729653467267,-0.46196170122162705,-0.4576325373515241,-0.5488086810398106,-0.8306456097179221,-0.5948881285348252,m00012.wav,2
-1.0181867925188721,0.06772688710401789,-0.9957033812596903,0.6216450674967602,-1.06614865143416,0.7740605545141634,-1.1428906298527817,0.9894312034101261,-0.15806974608610788,1.0026436956729394,-0.5500161425058685,-0.41205338110636663,-1.5703795095861548,0.2826684212274156,-0.9332230313845419,-0.8735658534196538,-1.259020572274646,-0.23205796864743736,-0.9926319274160587,-0.07573191279178343,-0.6322912420411094,-0.29367359419274686,0.07080025669234062,1.36402943286969,-0.13651881758717246,1.1280450300938634,-1.4996013239043953,0.16056428115727148,0.5295697007226832,-0.13802591606940856,0.9776170192885235,-1.1862831210510805,0.5832079909367758,-1.1720298793854618,0.36196889941064314,-0.8589957975284603,0.7487517500937754,-0.06842183618150413,1.0283803636331053,0.4352470476127782,-0.684821985321574,-0.8876504657012189,-0.8667225884278186,-0.25117782495718116,-0.7610116516738027,-0.1418891565858615,-0.6247625530509083,-0.2321020298716216,-0.31837491689072955,0.3379843173689705,-0.36598856113684725,1.1797255883595892,-0.4583750180111068,-0.6385016622099244,-0.49825768630073025,-0.7600796002154717,-0.31618952268553374,-0.25136815154510533,-1.5194098551112827,0.9171076248782483,0.5456670371003737,1.2228694976460173,1.3020978601763031,1.405089837811436,0.8457714105654652,-0.773714891110223,0.8366955973384518,-0.5100350402742009,0.12492040461641915,0.3151151614906519,-0.0347242103497158,0.26201002644047233,-1.2684728144504658,-1.0008235374399774,-0.5689608321388799,-1.189612054736874,-1.2621452055201086,-0.7414269165359539,-1.0294061595329502,-1.2684728144504658,-1.0008235374399774,-1.4328090264858557,2.0705962790348633,-0.31618952268553374,-0.25136815154510533,-0.39108205278874447,-1.7050692150270343,0.6912458110607926,-0.8593288329115191,-1.3650912361653686,-1.2373984095952202,-0.13921836743841123,2.4692038146530844,0.20266960851863777,-0.4545226407153566,-1.2369651306951537,-0.16270017880645307,-0.8410152525283605,-0.8555288724969646,0.40276958188952283,-0.7758889991632801,-1.1184124995510483,-0.6749812734860906,-0.4350140373540966,0.6723661235537943,0.13838965082982166,0.5582957672672089,-1.2814274868545332,-0.23416369786755128,0.7869568042364933,-0.45656543156775087,0.03739495153757904,1.0321030361418766,-2.294003567515887,0.437238918898547,-1.3407639672001124,0.7165377818143654,-0.6012563854646227,-0.009400400192442685,0.4049269273182915,-0.33217503096850387,0.1265436881687848,-0.3866207819415698,1.3152439519504906,-1.0021679157020678,-0.8413713093452607,0.10595646927084465,-0.34840254968534495,-0.38863988691830037,-0.46338489467921734,-0.015476778442052436,0.7344608727926444,m00013.wav,1
0.2090234865302841,-0.1972176392702459,-1.1435215503802727,2.281040293827332,-0.271044003875649,1.218714131128612,-0.5399130480557467,1.6497688832117607,-1.2654410020049562,0.9662265401472978,-0.6706530499071058,1.4562133212984567,-0.84026201245207,-0.6980445040891173,-0.4472502172911705,0.7939504447176302,0.12129180184841304,-0.5497731875151518,-0.279138454007097,-0.43747939048575174,-0.5188143725072529,-0.9965388976030974,-0.39535997783505317,-0.7183158753383551,-0.9647965346107911,-0.807920093009157,-0.21426652063226284,0.9365593389734801,-1.9147127828409554,1.5970973683091139,0.23451640969008727,-1.5814269685754856,0.32111731435718077,-0.04400217349269685,1.0868039526649662,-0.21048273524706224,-0.46928036250999294,0.20830327925593806,0.3696815965819017,0.09970634133919865,0.0068480810848928955,2.285927129600666,0.34759028917531504,-0.10018371699654095,0.3036551017253717,0.08185074185530121,0.31283220158243963,-0.4942435484835382,0.7103242893057636,-0.5086391861332518,-0.3663867126730123,-0.41651598010644947,0.02775128640163419,-0.42399612570353445,-0.10656287719935319,-0.2642712487025457,0.13808665858102578,0.15374664565510487,-0.4280847158177204,-0.9922677468442929,-1.4432429799029298,-1.5445210663938338,-1.0683326897326906,-0.12604217158945202,1.2568758540217444,-1.4596074675792194,-1.1989520690436783,-0.9903717488117957,-1.0829509392366357,-0.7826791081597465,0.8284206802482811,-0.12146319882188465,-0.42537444906914074,-0.720440962140097,-0.2795938567437845,0.08586812659795069,-0.4251392795831013,-0.7055736690925127,-0.6897918853882532,-0.42537444906914074,-0.720440962140097,0.2189504191657474,0.41682205150264656,0.13808665858102578,0.15374664565510487,-0.537559212300772,-0.675023411668723,0.07274124018848059,0.4752040213305145,0.08976029004531552,1.3959286934546453,2.5531221261624735,0.516087396774403,0.31148536636755497,0.15156009514551488,0.22154446443046583,-0.1326567803905111,1.0944848638012972,1.822761777791271,-1.2347129712001572,-0.4363932977958985,-0.9086128043144753,-0.7472691586228736,-1.0202399436232854,-1.0166901524100505,-0.5126607348641665,-0.7745362985437476,-0.8553482945645654,-1.13404039007049,-0.7323277676896345,0.060854666454688136,0.10580639226822955,-0.8907104486197643,0.9099235344230063,0.7256242517634238,1.0882440598356922,-1.0912092439653214,-0.9269904765490815,-0.8728960522452165,-0.9470973613500028,-0.9704055691314263,-0.9606161861029329,-0.8902506060056784,-0.14771360622485769,-0.6463276974547363,-0.611032809838408,0.16910892927703747,-0.3970909427018371,0.008029584540351698,-0.26305947636376437,-0.6834071418628311,-0.4843251076484249,m00043.wav,2
-2.117473590569352,1.8230359659111233,0.8101732175000165,-1.5610007160626975,0.13950510594625098,-1.5694740324586982,-0.9938916174423994,-1.096061760688939,-0.1906299300407844,-1.8418631772179754,-0.4897988262882188,-1.5371762022637747,-0.521960735227228,-0.009532020153090761,0.4189562636903593,1.3281142452381813,-0.6310977295118673,-0.11608247408970777,0.04456123211627113,0.4273738579812827,0.49543501066534357,2.3585363329106763,1.1341263050498342,1.539615560473235,2.927806346713291,1.0743459621643985,-1.3471460896329628,-0.973887869790426,1.7699358743299514,1.39985036983129,0.14667175315532607,0.24360930709182577,-0.3655555586893338,-0.6990329185252879,-0.08659609061853908,0.052104353620999605,-0.6945357648915688,-1.4530113629959425,-1.292277527749295,-0.9185019602243015,-0.8215918174071183,-0.8549884270010993,-0.7865291801470149,-0.7353831494121853,-0.6561887010119815,-0.9367133482468353,-0.5934528724881448,0.45659963117235725,-0.343545200111321,0.22405654626114535,2.2381325963929464,1.1742740090900954,-1.7659965252149912,-0.9199815118699893,-1.7745650199472571,-0.9763409924996069,-1.2007535192949343,-0.6235041811015926,-1.8352069209788608,0.2471714610558308,0.8263860415228108,1.3230065532256245,1.2021108981781734,0.7220469738564723,-0.7530555588839166,-0.11892923319105499,-0.5334809344911958,0.8310498381501578,0.345352858701812,0.7854133137115086,0.3787212588936018,-0.13719260927259785,-1.3813143004831945,-1.0311784649367268,-1.92030398665602,-0.8973640015077552,-1.3824319668411669,-0.7819426239364078,-1.0538736479508655,-1.3813143004831945,-1.0311784649367268,-1.59294046837966,0.6740758202298799,-1.2007535192949343,-0.6235041811015926,0.21590854513540622,-0.787866958859527,-1.6451639499091228,-1.4119395020443684,-0.03508897923447068,0.5295387321593442,-1.6417858452247043,-0.8354524736988407,-1.0182094557735126,-1.482685141138816,-0.029366842905378086,-0.9087292357318056,1.3797816759227786,-1.209816284967239,-0.40369145950408697,-1.0416944912753632,1.6347647745977527,1.6303979392229513,-1.5126744222763173,0.18329754840868998,0.1510731808942478,-0.2039779875433771,1.784877272356113,-0.8127725498094582,1.4196837971750929,-0.305659644546409,-1.666381782563778,0.5806195425883829,0.591212959850722,-2.054172771186939,-1.3879406832028964,-0.06601880312993348,0.8957920515155244,0.5774605108768545,0.08642379492660691,0.9222991493977355,1.2179209309850547,0.7675023595476416,-0.08190597844954356,-1.0452905688362268,-0.8443879066351454,-1.5936265753579573,-0.8085407209623193,-1.0214818630838272,-0.6500094684091176,0.36485597606917625,0.5919006163791101,m00044.wav,1
0.27452597288704383,0.10343327047141597,0.9573772490439699,0.28104771581792115,2.0617804282304015,0.8230389961498965,0.9990747155906444,0.09342268255185958,1.2003333848301359,-0.6745899290869567,1.2406622791436404,0.11521934174447196,1.0255673358537456,0.18136150186536268,1.188720693631225,-0.6297256041908915,0.5140541184693913,-0.2886089990934988,-0.0023420279308560728,0.12955136461171446,-0.5732307221379034,-0.7686792933394568,-0.32240104448276036,-0.37308435156312536,-0.457185878169726,-0.5659476594128146,-0.4913973905301873,1.4448499169929374,-0.5208702723097022,1.1916519874529248,-1.287190744283326,0.02838051406204839,1.0620098028966631,0.3949242133235944,-0.30019935082876914,-0.9670365903097976,-0.5113918480131384,0.19494907729244054,-0.3073005778073438,1.0567691278524742,2.1901522884908826,0.033569407044216744,0.779561076087992,-0.001212271243828838,-0.2066577670032982,-0.008177482611136587,-0.06891428995219774,-0.46857020855148895,0.03139825917524476,-0.25508630640491226,-0.42470681968167784,-0.29075145038895817,-0.5171380246663178,0.6152583933410708,-0.298654826352267,1.7901245658223486,0.1263440668123837,0.7180677277256025,1.4664817028970523,0.43511875216817136,0.45080988004307565,0.2092235263220855,0.4174078808174976,-0.14738450869462053,-0.8466314102197163,0.35300959767113,-0.6213895991999572,0.05342503666584068,0.7951840585846126,0.46473154895679547,0.9233854881056547,-0.30948518176088113,0.6038340365556567,0.1100835908097835,0.20650131579085945,2.8760541750919604,0.5552560262690716,-0.12376672129955134,0.2651087913047228,0.6038340365556567,0.1100835908097835,0.8107597684798489,-0.5478795812244805,0.1263440668123837,0.7180677277256025,-0.14372106004648708,0.42739618177076677,-1.5924968219094506,-0.3091668761524026,-0.9428162296303121,-1.3629723999830587,-0.015215521154642168,-1.284083124972641,0.6326523211539903,-1.0361934545165106,-0.6746834703710602,0.5305464677499143,-1.3763193257066193,-0.7210682674400665,-0.0721657760255233,0.9177270082403493,1.521193160754649,-1.0482390197399338,0.9794612851964043,-1.1111978652544667,2.903962526820246,-0.9236859271244148,-0.44714132981805044,2.0653724072266484,-0.9307105447737579,-0.0629376048781275,1.3198279994058582,-1.4437121302486047,-1.5026654522566947,-0.3579432505568112,1.1411968623327278,2.0354702136163114,1.055371916294755,1.0586927436514617,0.19782317186663756,1.1025852713182691,-0.33642944932570107,0.8462947184794417,-5.162382042468649,0.8555674136844871,-0.3878691621873287,-1.2580520916920621,-0.34389420188294056,-0.0018174359803977249,-0.0672980701746986,-0.19096938032085142,-0.5468566180240623,m00055.wav,0
0.31988721532219194,-0.4663476017641148,-0.7076898587825661,1.8776320227825651,-1.7778080993685987,1.7510204268545149,-0.6679347817234734,1.53255361357223,-0.9487116104171665,0.9953506051007381,-1.7163359504204108,1.0964456771784423,-1.8190283197161397,-1.183160166703174,-1.349611016825651,-1.4433172093651983,-1.147674742428474,-0.8717537702385855,-1.1317054633358146,-0.7995823989415058,-1.0089542579797834,-1.0433371096606212,-1.4244502894089381,-1.133046700603099,-1.0178668412855512,-1.2551609627155718,-0.26057741176434585,-0.03335081415364912,0.788756823199812,0.7667920422699946,-0.35484773579830714,0.13971861949068856,-0.6027600426837821,0.4916746080031303,-0.9714829202367591,0.6216017951138195,-0.13361301879999868,0.4507496367146893,-0.31900455881018525,-0.9173970321885234,-0.8824161870213805,-0.8303523130016408,-0.6816576476931377,-0.23486582951623666,-0.6313663996642662,-0.14716517121657602,-0.3485406369569949,-0.3719441696535604,-0.9238751567411183,-0.9910895135004667,-1.0714025542361507,-1.3439638934120197,0.3205820300807611,-0.8067804253578483,0.18215296488226732,-0.9872468063594529,-0.38823475254632855,-0.6544429112540602,-0.8018749700474485,-0.48065264206819314,-1.5366922867941106,-1.2627242807640133,-1.2063141452000568,-0.7980145232701321,1.3860241951211696,-1.0935731114515896,-1.0925998118870994,-1.6660922902943758,-1.591528739806091,-1.207626120728036,-0.8468618940811834,-0.4976655193153197,-0.532165220329592,-0.7675354467912806,-0.006179989738038898,-1.3014520139199268,-0.5240185909004638,-0.7210508983295141,-0.7510247564041368,-0.532165220329592,-0.7675354467912806,-0.31949808080404696,1.6516401413933683,-0.38823475254632855,-0.6544429112540602,-0.5093812559405011,-1.377513500827756,1.9013699577069068,0.4294699811786134,0.015832831548238124,0.267279307550121,1.2497950401659654,1.471712474086371,1.0670636084398197,1.2928687774677998,1.076637497529417,0.7298442692838852,1.1968876006414244,1.6407524728631493,-0.671153599768369,-0.8249213840041583,-0.6957092286814955,-0.7543004370484241,0.6773649650079483,-0.3025622370518897,0.17117233968044568,-0.011489334586887872,-0.2506933305302788,-0.41853015056857396,-0.40037269287307165,-0.3529170280251067,0.03905313851808588,-0.2641823937957074,0.1728415012099649,0.6739156862241428,-0.12824508800434853,-0.3632400493254594,-0.9857329516905569,-0.9378427135609896,-1.0048122129890575,-0.8327767470541501,-0.9725119726489547,-0.8420894336102028,-0.11849822205573293,-0.7611800462598406,-0.6185782776981965,0.5392512646801881,-0.5043774805480212,-0.44770335917459714,-0.5172602011097813,0.22086897677778927,-0.492099283260206,m00061.wav,2
0.2973055514403775,-0.8455444601273298,-0.38314259527886174,0.9303030274910318,0.14643695054407183,0.09017631768908807,-0.032885628717257094,1.408474292002772,-0.7398505403004332,0.25856382128998623,-0.4192352730882775,1.230034965516394,-0.8133246060431427,-1.2471521508312815,-0.9865441745117032,-0.7202813487326727,-0.7805016381576606,-0.6678678957873274,-1.1549842497214307,-0.9565899941083552,-1.0068924081123718,-1.0358934838146474,-1.229786741445942,-0.9742605152237154,-0.8946291738498722,-0.8956600145868531,0.08700294882314714,0.6393938943985092,0.22064515843453714,-0.11159547443006117,0.7904957285494415,0.5405089202596478,0.9620730149690931,-0.687326332873754,0.6720273205783137,-0.8976843778845282,-0.24486288230653633,-0.6202410362861045,-0.5307824595422582,-0.9821305556276262,-0.4296771755382918,-0.15041658125682994,-0.5653419485131225,-0.46455149807037927,-0.539784409560718,-0.2760991644634754,-0.3381215250171839,-0.28485031300763397,-0.8194121636903859,-0.5818312575775079,-0.6245319248460255,-0.567940735936798,0.6522027955626719,-0.47490699748044723,0.48899719317128754,-0.3424142001798276,-0.5083480412684896,-0.7971762094219194,0.11150769453082054,-1.381729550058953,-1.7607193109750447,-1.4237275442764115,-1.0097057049682017,-0.3807646486714472,1.3132949646879413,-0.0855288069592786,-1.5121834843764903,-1.6182716226313594,-1.618140789198907,-1.3014447446145199,-0.45466486749898705,0.5037750409446475,-0.7959314819021569,-0.896429810680169,0.35018906769395486,-0.2924361320616833,-0.788395844139978,-0.7792663159852986,-0.8920095176592925,-0.7959314819021569,-0.896429810680169,-1.0058743740318044,0.9615947382191408,-0.5083480412684896,-0.7971762094219194,-0.3868333585920604,-1.0022352499904525,1.4258248088453243,1.9382827662785478,1.5766228033676688,1.0256768330427823,0.8973455792075997,0.8046549725813715,1.487950763521099,1.4231843816180259,1.3976230116034891,0.7640984098588895,1.0762843895154701,1.5785327485876783,-1.0539681464259396,0.27522389042089723,-0.813965054406431,-0.8485368377125094,-0.4656016443357544,-1.1866296812518746,0.21166839172287114,-0.6248113773319289,-0.25018700457098797,-1.1005959950146023,-0.9274510943901373,-0.48328139354813276,-0.05276023648393951,-0.6059809765503918,0.18618956248428256,-0.12510950491319975,-0.19414503337508868,-0.3998806999975112,-0.891097500843043,-0.8294580980579933,-0.9734493305090525,-0.9806076376343559,-0.9902368979999385,-0.8769161400520488,-0.3100459389479924,-0.9201609282601811,-0.7237180399437291,1.175445493854969,-0.432239074028589,-0.5425322866295641,-0.56746774101653,0.1641760419944268,-0.5447839445634373,m00063.wav,2
-1.9835675255912646,0.7187200393559571,0.3372104920176205,-0.2678188841493854,-0.31564545215680956,-0.31809451363647767,-0.5487020028705278,-1.1595772182436965,-0.3385871356365603,-1.1283113218082819,-0.27751350575555517,-1.1417953207500828,-0.8035209528043029,-0.048638277211067095,2.0562117223151546,-0.3986514679731557,-0.3364593877820857,1.3428397694835699,-0.06570429341710378,1.3331115301008363,-1.0199097962705068,-0.40644916624532174,-0.9587848292905052,-0.4416957358957031,-0.6046462257440118,-0.5604277112807222,-0.7586995963751062,0.8618745153754702,0.4240761819756832,0.28196886885015426,2.3405842971319255,-0.37388551048000385,0.15302114374745684,0.1568922194257658,1.167849740440174,-0.715830751174634,1.441474089240102,0.02824407273196792,0.6757783800713123,-0.963104886400508,-0.8607995819747511,-1.019028407585828,-1.0064099200646537,-1.0070739970174853,-0.9196310234986981,-1.1312684293943776,-1.0563568546648978,-1.313608341215239,-1.2868564696225653,-1.32276177051558,-1.5147653185133687,-1.3671855342074655,-1.2125892603813777,-0.3517979049388905,-1.1499305869992442,0.01915465817297326,-0.8457056116808512,-0.8932785250039592,-1.3483077989430001,1.9075635448744594,1.4074666782864107,1.0075657053069345,1.0988104865689756,0.47498628219467903,0.0646048261663091,0.2881396316715752,3.802380108150566,1.0253373357478175,-0.2804940457457354,-0.03127426906662795,-0.2574123931529116,0.31907383001485334,-1.4123752903204911,-1.0307397464006953,-1.0762841233890552,0.2960223557026755,-1.4157056908551955,-0.7723099248877741,-1.055836346521202,-1.4123752903204911,-1.0307397464006953,-1.696302041714286,-0.5478795812244805,-0.8457056116808512,-0.8932785250039592,0.49352762107955417,0.43634826894946716,-1.6754680162949156,0.866668454789668,-0.6404581760608764,0.45169278683688713,-0.5269703865277492,-1.438420980397576,-0.8684737011355685,-0.6777822569071356,-0.8866818024102966,-0.7882565656743049,-0.9609362585608214,-0.6407607783646184,-1.0512385212627275,3.2488482751190535,0.7787807063472767,2.2710895718511934,0.9736421441543772,-0.8367489404320647,0.10204559966461788,1.0984211988801234,0.312276946440015,1.7783682188004355,0.048323062924905326,0.41201996458883267,-0.6167857696144028,-0.7793100866938768,0.6036222584200204,-0.5166751508594128,2.6509790917051066,-0.10247476668976371,2.1837059964075167,1.637007207202002,2.645140260520329,0.3687730836339906,0.9031685542213569,1.7877034872280606,-0.1941957006798143,-1.0454514696317156,-0.8454567713063675,-1.419194784199667,-0.611517153567711,-0.7902475702658962,-0.6202804825777475,-0.1940414721810758,1.516488946654533,m00069.wav,1
0.19666741401029542,1.2834468718683054,-1.3118473725248536,-0.20464389228293983,-0.41311796685048513,0.22857868713008375,0.006613139237541472,-0.40505135225314615,-0.25671612509712743,-0.17810723065369657,0.9336913917708152,-0.2347781386625079,0.4937088014552801,0.3565766130326932,0.6424113519338112,-0.6808463596618513,-0.6405092458168974,-0.38866957628124454,-0.8533275912676507,-0.8024687230928794,-1.1272050120087052,-0.9174696878530554,-1.1427122396065266,-0.8372593942177546,-0.7241928034812213,-1.0053786760571888,-2.8710188006211657,0.8551530050751839,1.373343502455007,-0.5316909535610544,0.8295765239884032,-0.905956892706812,-0.045725242844281096,-0.0038423607766540327,1.3005099578832673,1.5076703019325368,0.9620664356026639,-0.766280127191877,-0.7639017019402282,0.27805587966501516,-0.09744761139779527,-0.8151434501527368,-0.7885383885042968,-0.7199328628780827,-0.7944113793372494,-1.0090665796623295,-0.9684694157445146,-1.066936618716138,-1.178329865499229,-1.1796311696445567,-1.1349964476012309,-1.3655119147668402,-1.0099862529038865,-0.7442147860674324,-1.0046405546751584,-0.6632252359805237,-0.5689552991425937,-0.2931863237198605,-0.6726051459106435,0.009590239563656075,0.16515404770280556,0.5016623212507133,1.0587326725139004,0.9884184027101981,-0.4951254374936753,-0.2596968243658483,-0.9528154819490285,-1.234770425744758,-1.2094872781178627,-0.6129751694745119,-0.9188090210306278,-0.23233720648538447,0.030129352710691535,-0.26256687744022267,-1.002762511257458,-0.2330153161018072,0.019309662195843694,-0.1334638334858401,-0.26856247847242376,0.030129352710691535,-0.26256687744022267,0.09923477219721952,3.117986623138601,-0.5689552991425937,-0.2931863237198605,-0.5455630958556432,-1.978122362564804,-1.5452092069524859,-1.2081599335517736,1.2413236331048725,-0.42966979332502125,-1.2703261879098793,-1.2013067830290876,-0.8166846320379683,1.2257407071494077,-0.4299912787636748,-0.8287821642678108,-1.069562464077322,-0.8945343910137667,0.021535837230703292,-0.8891030318648275,1.437698863771463,-0.0768666177048251,-0.9585683795723138,0.12498753495288191,-0.9383485297034185,1.851031594680875,-0.581148334366197,-0.6105302405434585,-0.04331988512207062,-0.9679289983952006,0.7476908842142531,0.920769848291549,1.5927263262127556,-1.4076829041447787,-1.1559504948295662,-1.45927366160147,-0.032152388140926594,-0.7547712991392762,0.5502272464463972,-0.056315804631529916,-0.17438705461532852,-0.22480994285134445,-0.06908625027853506,0.2753415656646646,-0.7246898939547158,-0.745866442163266,-0.7658471444654521,-0.5728832103576191,-0.5330180914678601,-0.2317419273956527,-0.3964282620559606,m00074.wav,1
